Scenario,Weight,Algorithm,Time (ms),Expansions,Generations,Open,Quality,Path
9/10 (1311) to (2331),1,CA*,0.110334,28,62,28,9.94113,240
9/10 (1311) to (2331),2,A*,0.108208,21,74,53,10.2725,248
9/10 (1311) to (2331),2,CA*,0.081417,21,49,28,10.2725,248
9/10 (1311) to (2331),5,A*,0.10725,21,74,53,10.2725,248
9/10 (1311) to (2331),5,CA*,0.081334,21,49,28,10.2725,248
9/10 (1311) to (2331),10,A*,0.107083,21,74,53,10.2725,248
9/10 (1311) to (2331),10,CA*,0.081,21,49,28,10.2725,248
10/10 (1914) to (2326),1,A*,0.063333,13,40,27,9.95837,136
10/10 (1914) to (2326),1,CA*,0.04825,13,28,15,9.95837,136
10/10 (1914) to (2326),2,A*,0.062,13,40,27,9.95837,136
10/10 (1914) to (2326),2,CA*,0.047375,13,28,15,9.95837,136
10/10 (1914) to (2326),5,A*,0.061334,13,40,27,9.95837,136
10/10 (1914) to (2326),5,CA*,0.047125,13,28,15,9.95837,136
10/10 (1914) to (2326),10,A*,0.061083,13,40,27,9.95837,136
10/10 (1914) to (2326),10,CA*,0.047209,13,28,15,9.95837,136
1/10 (1322) to (1119),1,A*,0.02275,4,16,12,9.92575,38
1/10 (1322) to (1119),1,CA*,0.015292,4,9,5,9.92575,38
1/10 (1322) to (1119),2,A*,0.021292,4,16,12,9.92575,38
1/10 (1322) to (1119),2,CA*,0.014625,4,9,5,9.92575,38
1/10 (1322) to (1119),5,A*,0.020875,4,16,12,9.92575,38
1/10 (1322) to (1119),5,CA*,0.014333,4,9,5,9.92575,38
1/10 (1322) to (1119),10,A*,0.020459,4,16,12,9.92575,38
1/10 (1322) to (1119),10,CA*,0.014375,4,9,5,9.92575,38
2/10 (540) to (438),1,A*,0.016625,3,14,11,9.94113,24
2/10 (540) to (438),1,CA*,0.01075,3,7,4,9.94113,24
2/10 (540) to (438),2,A*,0.016291,3,14,11,9.94113,24
2/10 (540) to (438),2,CA*,0.014708,3,7,4,9.94113,24
2/10 (540) to (438),5,A*,0.018666,3,14,11,9.94113,24
2/10 (540) to (438),5,CA*,0.011416,3,7,4,9.94113,24
2/10 (540) to (438),10,A*,0.017542,3,14,11,9.94113,24
2/10 (540) to (438),10,CA*,0.011084,3,7,4,9.94113,24
3/10 (1041) to (1244),1,A*,0.023959,4,19,15,9.92575,38
3/10 (1041) to (1244),1,CA*,0.016167,4,10,6,9.92575,38
3/10 (1041) to (1244),2,A*,0.023708,4,19,15,9.92575,38
3/10 (1041) to (1244),2,CA*,0.015375,4,10,6,9.92575,38
3/10 (1041) to (1244),5,A*,0.022375,4,19,15,9.92575,38
3/10 (1041) to (1244),5,CA*,0.015667,4,10,6,9.92575,38
3/10 (1041) to (1244),10,A*,0.027125,4,19,15,9.92575,38
3/10 (1041) to (1244),10,CA*,0.016959,4,10,6,9.92575,38
4/10 (1716) to (2836),1,A*,0.118666,22,82,59,9.93633,244
4/10 (1716) to (2836),1,CA*,0.093791,22,57,35,9.93633,244
4/10 (1716) to (2836),2,A*,0.115875,21,81,60,10.2621,252
4/10 (1716) to (2836),2,CA*,0.098875,24,61,37,9.93633,244
4/10 (1716) to (2836),5,A*,0.114166,21,81,60,10.2621,252
4/10 (1716) to (2836),5,CA*,0.102375,26,62,36,9.93633,244
4/10 (1716) to (2836),10,A*,0.115042,21,81,60,10.2621,252
4/10 (1716) to (2836),10,CA*,0.104541,27,63,36,9.93633,244
5/10 (2717) to (3340),1,A*,0.118084,27,68,40,9.75359,260
5/10 (2717) to (3340),1,CA*,0.094416,27,57,30,9.75359,260
5/10 (2717) to (3340),2,A*,0.112959,26,67,41,9.75359,260
5/10 (2717) to (3340),2,CA*,0.088667,25,54,29,9.75359,260
5/10 (2717) to (3340),5,A*,0.147417,29,95,65,11.7793,314
5/10 (2717) to (3340),5,CA*,0.088125,25,54,29,9.75359,260
5/10 (2717) to (3340),10,A*,0.144875,29,95,65,11.7793,314
5/10 (2717) to (3340),10,CA*,0.087375,25,54,29,9.75359,260
6/10 (2627) to (99),1,A*,0.123,23,85,61,9.70186,260
6/10 (2627) to (99),1,CA*,0.095,23,58,35,9.70186,260
6/10 (2627) to (99),2,A*,0.116125,21,83,62,9.70186,260
6/10 (2627) to (99),2,CA*,0.087833,21,56,35,9.70186,260
6/10 (2627) to (99),5,A*,0.114541,21,83,62,9.70186,260
6/10 (2627) to (99),5,CA*,0.08775,21,56,35,9.70186,260
6/10 (2627) to (99),10,A*,0.114542,21,83,62,9.70186,260
6/10 (2627) to (99),10,CA*,0.08725,21,56,35,9.70186,260
7/10 (182) to (540),1,A*,2.00067,475,964,59,9.87526,520
7/10 (182) to (540),1,CA*,1.78654,471,793,58,9.87526,520
7/10 (182) to (540),2,A*,0.648875,146,353,107,11.2426,592
7/10 (182) to (540),2,CA*,0.529958,142,263,75,11.0907,584
7/10 (182) to (540),5,A*,0.437875,99,243,109,12.42,654
7/10 (182) to (540),5,CA*,0.369625,99,194,77,11.8883,626
7/10 (182) to (540),10,A*,0.399666,91,228,113,12.7999,674
7/10 (182) to (540),10,CA*,0.319042,89,178,80,12.2681,646
8/10 (56) to (641),1,A*,1.41708,336,682,80,9.8399,526
8/10 (56) to (641),1,CA*,1.32842,336,582,73,9.8399,526
8/10 (56) to (641),2,A*,0.528167,124,288,85,9.8399,526
8/10 (56) to (641),2,CA*,0.446333,123,224,61,9.8399,526
8/10 (56) to (641),5,A*,0.375292,89,208,92,10.8501,580
8/10 (56) to (641),5,CA*,0.328833,89,172,69,10.5882,566
8/10 (56) to (641),10,A*,0.384167,85,201,94,11.2242,600
8/10 (56) to (641),10,CA*,0.305625,83,163,71,10.9623,586
9/10 (710) to (141),1,A*,1.45125,357,650,93,9.74471,534
9/10 (710) to (141),1,CA*,1.3035,347,547,85,9.8542,540
9/10 (710) to (141),2,A*,0.72025,173,377,93,9.74471,534
9/10 (710) to (141),2,CA*,0.607125,164,295,80,9.8542,540
9/10 (710) to (141),5,A*,0.407458,97,225,90,10.6206,582
9/10 (710) to (141),5,CA*,0.337833,95,181,68,10.3652,568
9/10 (710) to (141),10,A*,0.376416,88,206,93,10.9856,602
9/10 (710) to (141),10,CA*,0.316042,86,168,72,10.7301,588
10/10 (186) to (945),1,A*,1.21212,287,672,93,9.84422,460
10/10 (186) to (945),1,CA*,1.03713,278,526,69,9.84422,460
10/10 (186) to (945),2,A*,0.383042,82,221,108,11.2139,524
10/10 (186) to (945),2,CA*,0.305541,84,164,65,11.0426,516
10/10 (186) to (945),5,A*,0.330792,76,197,108,12.0699,564
10/10 (186) to (945),5,CA*,0.295417,81,159,66,11.5991,542
10/10 (186) to (945),10,A*,0.318041,73,192,110,12.4979,584
10/10 (186) to (945),10,CA*,0.264958,75,151,70,12.0271,562
1/10 (20126) to (20128),1,A*,0.01975,3,12,9,10,20
1/10 (20126) to (20128),1,CA*,0.009709,3,5,2,10,20
1/10 (20126) to (20128),2,A*,0.015417,3,12,9,10,20
1/10 (20126) to (20128),2,CA*,0.008916,3,5,2,10,20
1/10 (20126) to (20128),5,A*,0.015042,3,12,9,10,20
1/10 (20126) to (20128),5,CA*,0.008625,3,5,2,10,20
1/10 (20126) to (20128),10,A*,0.014583,3,12,9,10,20
1/10 (20126) to (20128),10,CA*,0.008208,3,5,2,10,20
2/10 (15768) to (15870),1,A*,0.017167,3,14,11,9.94113,24
2/10 (15768) to (15870),1,CA*,0.01075,3,7,4,9.94113,24
2/10 (15768) to (15870),2,A*,0.01675,3,14,11,9.94113,24
2/10 (15768) to (15870),2,CA*,0.010666,3,7,4,9.94113,24
2/10 (15768) to (15870),5,A*,0.01725,3,14,11,9.94113,24
2/10 (15768) to (15870),5,CA*,0.010459,3,7,4,9.94113,24
2/10 (15768) to (15870),10,A*,0.016,3,14,11,9.94113,24
2/10 (15768) to (15870),10,CA*,0.010334,3,7,4,9.94113,24
3/10 (32477) to (32278),1,A*,0.01575,3,13,10,9.94113,24
3/10 (32477) to (32278),1,CA*,0.010584,3,7,4,9.94113,24
3/10 (32477) to (32278),2,A*,0.015958,3,13,10,9.94113,24
3/10 (32477) to (32278),2,CA*,0.014542,3,7,4,9.94113,24
3/10 (32477) to (32278),5,A*,0.016917,3,13,10,9.94113,24
3/10 (32477) to (32278),5,CA*,0.0115,3,7,4,9.94113,24
3/10 (32477) to (32278),10,A*,0.016417,3,13,10,9.94113,24
3/10 (32477) to (32278),10,CA*,0.010958,3,7,4,9.94113,24
4/10 (9768) to (32628),1,A*,24.6531,4880,10002,192,9.89239,2768
4/10 (9768) to (32628),1,CA*,22.4467,4876,8291,182,9.89239,2768
4/10 (9768) to (32628),2,A*,2.34883,524,1249,517,10.6643,2984
4/10 (9768) to (32628),2,CA*,2.00504,524,1021,390,10.6357,2976
4/10 (9768) to (32628),5,A*,1.75263,384,972,522,11.1504,3120
4/10 (9768) to (32628),5,CA*,1.52696,392,837,408,11.1003,3106
4/10 (9768) to (32628),10,A*,1.73554,378,961,533,11.2219,3140
4/10 (9768) to (32628),10,CA*,1.41596,370,806,413,11.1718,3126
5/10 (30978) to (17082),1,A*,38.3844,7030,12559,203,9.88007,2750
5/10 (30978) to (17082),1,CA*,30.3367,7030,11215,153,10.0238,2790
5/10 (30978) to (17082),2,A*,19.9669,4343,8482,561,11.1806,3112
5/10 (30978) to (17082),2,CA*,18.0422,4327,6997,422,11.3244,3152
5/10 (30978) to (17082),5,A*,15.1517,3531,6295,598,11.8489,3298
5/10 (30978) to (17082),5,CA*,14.7356,3517,5709,433,12.0285,3348
5/10 (30978) to (17082),10,A*,14.4922,3450,5835,601,12.7758,3556
5/10 (30978) to (17082),10,CA*,14.5231,3436,5530,451,12.8405,3574
6/10 (45117) to (17342),1,A*,22.3348,5007,8636,120,9.82917,2742
6/10 (45117) to (17342),1,CA*,20.9788,5007,7954,107,9.90803,2764
6/10 (45117) to (17342),2,A*,10.1495,2358,4533,450,10.2307,2854
6/10 (45117) to (17342),2,CA*,9.34404,2378,3931,331,10.3095,2876
6/10 (45117) to (17342),5,A*,7.04333,1601,3623,500,10.7397,2996
6/10 (45117) to (17342),5,CA*,6.35667,1606,2874,346,10.84,3024
6/10 (45117) to (17342),10,A*,6.58767,1509,3418,504,10.9476,3054
6/10 (45117) to (17342),10,CA*,5.85054,1504,2689,343,10.9763,3062
7/10 (347106) to (59113),1,A*,63.0067,12843,24360,84,9.85704,5460
7/10 (347106) to (59113),1,CA*,55.9894,12840,21211,73,9.86787,5466
7/10 (347106) to (59113),2,A*,47.4179,9579,19946,494,10.6839,5918
7/10 (347106) to (59113),2,CA*,41.1028,9571,15892,381,10.6803,5916
7/10 (347106) to (59113),5,A*,31.4263,6801,14004,871,11.6732,6466
7/10 (347106) to (59113),5,CA*,28.824,6798,11769,647,11.7129,6488
7/10 (347106) to (59113),10,A*,27.9927,6251,12391,925,12.6408,7002
7/10 (347106) to (59113),10,CA*,26.2221,6238,10801,703,12.5506,6952
8/10 (326105) to (5292),1,A*,59.8514,12557,23137,173,9.86969,5468
8/10 (326105) to (5292),1,CA*,54.2726,12556,20482,131,9.86969,5468
8/10 (326105) to (5292),2,A*,53.9834,10787,22320,384,10.7975,5982
8/10 (326105) to (5292),2,CA*,48.9118,10783,17703,268,10.783,5974
8/10 (326105) to (5292),5,A*,33.396,7411,14238,842,11.6422,6450
8/10 (326105) to (5292),5,CA*,31.266,7407,12232,592,11.6711,6466
8/10 (326105) to (5292),10,A*,30.8419,7005,12980,908,12.4219,6882
8/10 (326105) to (5292),10,CA*,29.2717,6999,11539,668,12.3317,6832
9/10 (5398) to (317106),1,A*,51.5021,10975,18717,224,9.86692,5458
9/10 (5398) to (317106),1,CA*,47.345,10975,17206,193,9.86692,5458
9/10 (5398) to (317106),2,A*,41.6144,8682,16750,409,10.4454,5778
9/10 (5398) to (317106),2,CA*,37.3777,8674,14102,327,10.431,5770
9/10 (5398) to (317106),5,A*,27.7409,6025,12694,771,11.2553,6226
9/10 (5398) to (317106),5,CA*,25.0295,6028,10156,593,11.2625,6230
9/10 (5398) to (317106),10,A*,24.5136,5414,11218,843,11.9386,6604
9/10 (5398) to (317106),10,CA*,22.492,5441,9167,634,11.8989,6582
10/10 (16232) to (38116),1,A*,24.6443,5598,9616,128,9.83216,2850
10/10 (16232) to (38116),1,CA*,23.1785,5591,8641,127,9.85286,2856
10/10 (16232) to (38116),2,A*,19.2742,4212,8291,274,10.4117,3018
10/10 (16232) to (38116),2,CA*,17.1537,4179,6694,212,10.4048,3016
10/10 (16232) to (38116),5,A*,9.66692,2225,4761,521,10.9775,3182
10/10 (16232) to (38116),5,CA*,8.28058,2062,3625,359,11.0741,3210
10/10 (16232) to (38116),10,A*,7.6385,1811,3792,554,11.6123,3366
10/10 (16232) to (38116),10,CA*,6.25079,1581,2845,382,11.5295,3342
1/10 (2613) to (2714),1,A*,0.014166,2,9,7,9.89949,14
1/10 (2613) to (2714),1,CA*,0.007083,2,4,2,9.89949,14
1/10 (2613) to (2714),2,A*,0.010708,2,9,7,9.89949,14
1/10 (2613) to (2714),2,CA*,0.006125,2,4,2,9.89949,14
1/10 (2613) to (2714),5,A*,0.01,2,9,7,9.89949,14
1/10 (2613) to (2714),5,CA*,0.006042,2,4,2,9.89949,14
1/10 (2613) to (2714),10,A*,0.0095,2,9,7,9.89949,14
1/10 (2613) to (2714),10,CA*,0.005792,2,4,2,9.89949,14
2/10 (154) to (182),1,A*,0.01975,4,13,9,9.92575,38
2/10 (154) to (182),1,CA*,0.013875,4,8,4,9.92575,38
2/10 (154) to (182),2,A*,0.019167,4,13,9,9.92575,38
2/10 (154) to (182),2,CA*,0.01325,4,8,4,9.92575,38
2/10 (154) to (182),5,A*,0.018125,4,13,9,9.92575,38
2/10 (154) to (182),5,CA*,0.012917,4,8,4,9.92575,38
2/10 (154) to (182),10,A*,0.018292,4,13,9,9.92575,38
2/10 (154) to (182),10,CA*,0.013,4,8,4,9.92575,38
3/10 (288) to (323),1,A*,0.037667,6,29,23,9.91459,66
3/10 (288) to (323),1,CA*,0.024958,6,16,10,9.91459,66
3/10 (288) to (323),2,A*,0.037833,6,29,23,9.91459,66
3/10 (288) to (323),2,CA*,0.02475,6,16,10,9.91459,66
3/10 (288) to (323),5,A*,0.036458,6,29,23,9.91459,66
3/10 (288) to (323),5,CA*,0.024083,6,16,10,9.91459,66
3/10 (288) to (323),10,A*,0.036458,6,29,23,9.91459,66
3/10 (288) to (323),10,CA*,0.024166,6,16,10,9.91459,66
4/10 (208) to (383),1,A*,0.094583,19,58,39,9.96459,200
4/10 (208) to (383),1,CA*,0.077917,19,47,28,9.96459,200
4/10 (208) to (383),2,A*,0.092791,19,58,39,9.96459,200
4/10 (208) to (383),2,CA*,0.07675,19,47,28,9.96459,200
4/10 (208) to (383),5,A*,0.09175,19,58,39,9.96459,200
4/10 (208) to (383),5,CA*,0.076125,19,47,28,9.96459,200
4/10 (208) to (383),10,A*,0.091167,19,58,39,9.96459,200
4/10 (208) to (383),10,CA*,0.077167,19,47,28,9.96459,200
5/10 (132) to (2614),1,A*,0.173625,39,95,37,9.64866,196
5/10 (132) to (2614),1,CA*,0.149,39,80,30,9.64866,196
5/10 (132) to (2614),2,A*,0.089875,18,58,40,9.64866,196
5/10 (132) to (2614),2,CA*,0.071167,18,43,25,9.64866,196
5/10 (132) to (2614),5,A*,0.083792,17,56,39,9.64866,196
5/10 (132) to (2614),5,CA*,0.0665,17,41,24,9.64866,196
5/10 (132) to (2614),10,A*,0.082291,17,56,39,9.64866,196
5/10 (132) to (2614),10,CA*,0.065583,17,41,24,9.64866,196
6/10 (117) to (294),1,A*,0.129542,25,73,45,9.68105,208
6/10 (117) to (294),1,CA*,0.125958,30,66,32,10.2396,220
6/10 (117) to (294),2,A*,0.102583,20,63,43,10.0534,216
6/10 (117) to (294),2,CA*,0.085458,21,51,30,10.2396,220
6/10 (117) to (294),5,A*,0.096125,19,61,42,10.0534,216
6/10 (117) to (294),5,CA*,0.083875,21,51,30,10.2396,220
6/10 (117) to (294),10,A*,0.095083,19,61,42,10.0534,216
6/10 (117) to (294),10,CA*,0.082583,21,51,30,10.2396,220
7/10 (518) to (711),1,A*,0.368625,102,150,27,9.54773,404
7/10 (518) to (711),1,CA*,0.34075,102,136,22,9.54773,404
7/10 (518) to (711),2,A*,0.338625,92,145,40,9.7368,412
7/10 (518) to (711),2,CA*,0.311417,92,130,31,9.7368,412
7/10 (518) to (711),5,A*,0.338333,92,150,40,9.7368,412
7/10 (518) to (711),5,CA*,0.310625,92,130,31,9.7368,412
7/10 (518) to (711),10,A*,0.340458,92,150,40,9.7368,412
7/10 (518) to (711),10,CA*,0.313583,92,130,31,9.7368,412
8/10 (418) to (163),1,A*,0.350917,93,155,43,9.66556,392
8/10 (418) to (163),1,CA*,0.319084,93,136,32,9.66556,392
8/10 (418) to (163),2,A*,0.318125,83,143,49,10.0601,408
8/10 (418) to (163),2,CA*,0.284875,83,122,34,10.0601,408
8/10 (418) to (163),5,A*,0.28975,63,170,66,10.2573,416
8/10 (418) to (163),5,CA*,0.225,58,122,49,10.2573,416
8/10 (418) to (163),10,A*,0.24475,50,140,70,10.2573,416
8/10 (418) to (163),10,CA*,0.196375,49,106,49,10.2573,416
9/10 (34) to (1022),1,A*,0.763542,197,343,42,9.67313,414
9/10 (34) to (1022),1,CA*,0.726083,197,312,35,9.67313,414
9/10 (34) to (1022),2,A*,0.663667,167,304,48,9.67313,414
9/10 (34) to (1022),2,CA*,0.614958,167,266,39,9.67313,414
9/10 (34) to (1022),5,A*,0.549875,137,257,50,9.67313,414
9/10 (34) to (1022),5,CA*,0.516,138,227,42,9.67313,414
9/10 (34) to (1022),10,A*,0.483292,124,224,54,10.2806,440
9/10 (34) to (1022),10,CA*,0.451208,123,200,44,10.0937,432
10/10 (94) to (152),1,A*,0.033458,7,20,13,9.95837,68
10/10 (94) to (152),1,CA*,0.025042,7,13,6,9.95837,68
10/10 (94) to (152),2,A*,0.033958,7,20,13,9.95837,68
10/10 (94) to (152),2,CA*,0.024125,7,13,6,9.95837,68
10/10 (94) to (152),5,A*,0.030958,7,20,13,9.95837,68
10/10 (94) to (152),5,CA*,0.023709,7,13,6,9.95837,68
10/10 (94) to (152),10,A*,0.038291,7,20,13,9.95837,68
10/10 (94) to (152),10,CA*,0.026084,7,13,6,9.95837,68
1/10 (269141) to (266147),1,A*,0.051375,7,30,23,9.94113,72
1/10 (269141) to (266147),1,CA*,0.03325,7,19,12,9.94113,72
1/10 (269141) to (266147),2,A*,0.043834,7,30,23,9.94113,72
1/10 (269141) to (266147),2,CA*,0.031375,7,19,12,9.94113,72
1/10 (269141) to (266147),5,A*,0.042209,7,30,23,9.94113,72
1/10 (269141) to (266147),5,CA*,0.030375,7,19,12,9.94113,72
1/10 (269141) to (266147),10,A*,0.040083,7,30,23,9.94113,72
1/10 (269141) to (266147),10,CA*,0.029125,7,19,12,9.94113,72
2/10 (33387) to (33587),1,A*,0.012709,3,8,5,10,20
2/10 (33387) to (33587),1,CA*,0.009042,3,5,2,10,20
2/10 (33387) to (33587),2,A*,0.013625,3,8,5,10,20
2/10 (33387) to (33587),2,CA*,0.00875,3,5,2,10,20
2/10 (33387) to (33587),5,A*,0.012042,3,8,5,10,20
2/10 (33387) to (33587),5,CA*,0.008708,3,5,2,10,20
2/10 (33387) to (33587),10,A*,0.011666,3,8,5,10,20
2/10 (33387) to (33587),10,CA*,0.008917,3,5,2,10,20
3/10 (101101) to (10099),1,A*,0.017041,3,14,11,9.94113,24
3/10 (101101) to (10099),1,CA*,0.014834,3,7,4,9.94113,24
3/10 (101101) to (10099),2,A*,0.017333,3,14,11,9.94113,24
3/10 (101101) to (10099),2,CA*,0.010333,3,7,4,9.94113,24
3/10 (101101) to (10099),5,A*,0.015833,3,14,11,9.94113,24
3/10 (101101) to (10099),5,CA*,0.010167,3,7,4,9.94113,24
3/10 (101101) to (10099),10,A*,0.015791,3,14,11,9.94113,24
3/10 (101101) to (10099),10,CA*,0.010166,3,7,4,9.94113,24
4/10 (233134) to (411102),1,A*,26.1065,5270,10721,225,9.90942,2498
4/10 (233134) to (411102),1,CA*,23.7788,5278,9449,210,9.93323,2504
4/10 (233134) to (411102),2,A*,10.1821,2203,4815,502,10.6711,2690
4/10 (233134) to (411102),2,CA*,8.95775,2175,4042,406,10.6631,2688
4/10 (233134) to (411102),5,A*,7.70296,1729,3705,509,11.3375,2858
4/10 (233134) to (411102),5,CA*,7.05029,1726,3051,393,11.3851,2870
4/10 (233134) to (411102),10,A*,7.827,1828,3682,516,12.3055,3102
4/10 (233134) to (411102),10,CA*,7.36317,1818,3151,399,12.2499,3088
5/10 (328174) to (52397),1,A*,5.03104,1249,2432,347,9.96288,2564
5/10 (328174) to (52397),1,CA*,4.59142,1237,2304,315,9.96288,2564
5/10 (328174) to (52397),2,A*,2.22087,518,1215,442,10.5535,2716
5/10 (328174) to (52397),2,CA*,1.93087,517,1067,358,10.5535,2716
5/10 (328174) to (52397),5,A*,1.37708,315,829,469,10.8721,2798
5/10 (328174) to (52397),5,CA*,1.14613,311,693,366,10.8877,2802
5/10 (328174) to (52397),10,A*,1.34525,304,803,473,11.1053,2858
5/10 (328174) to (52397),10,CA*,1.11112,304,681,368,10.9654,2822
6/10 (46397) to (287124),1,A*,17.2113,3973,7475,174,9.90497,2528
6/10 (46397) to (287124),1,CA*,18.213,3973,6805,134,9.90497,2528
6/10 (46397) to (287124),2,A*,11.0667,2291,5328,339,10.814,2760
6/10 (46397) to (287124),2,CA*,9.92571,2280,4133,240,10.8061,2758
6/10 (46397) to (287124),5,A*,4.71304,1056,2184,469,11.3547,2898
6/10 (46397) to (287124),5,CA*,4.35458,1057,1902,333,11.3468,2896
6/10 (46397) to (287124),10,A*,3.77679,843,1773,476,11.3547,2898
6/10 (46397) to (287124),10,CA*,3.46279,842,1534,337,11.3468,2896
7/10 (49101) to (45498),1,A*,62.1305,11988,25035,329,9.93966,5054
7/10 (49101) to (45498),1,CA*,53.6141,11988,21101,299,9.93966,5054
7/10 (49101) to (45498),2,A*,18.1104,3710,8848,713,10.7893,5486
7/10 (49101) to (45498),2,CA*,15.978,3701,6851,550,10.7578,5470
7/10 (49101) to (45498),5,A*,10.4905,2439,5048,853,11.3517,5772
7/10 (49101) to (45498),5,CA*,10.031,2426,4556,687,11.3478,5770
7/10 (49101) to (45498),10,A*,9.41342,2229,4572,880,11.6349,5916
7/10 (49101) to (45498),10,CA*,9.75613,2231,4235,708,11.6192,5908
8/10 (500103) to (89108),1,A*,58.0724,11532,23425,402,9.94174,5090
8/10 (500103) to (89108),1,CA*,50.9662,11530,20085,397,9.94174,5090
8/10 (500103) to (89108),2,A*,17.4216,3629,8340,799,10.5043,5378
8/10 (500103) to (89108),2,CA*,15.4506,3608,6663,673,10.5004,5376
8/10 (500103) to (89108),5,A*,9.12671,2082,4360,897,10.9652,5614
8/10 (500103) to (89108),5,CA*,8.68229,2073,3997,758,10.9496,5606
8/10 (500103) to (89108),10,A*,8.10004,1870,3923,918,11.1957,5732
8/10 (500103) to (89108),10,CA*,7.77825,1866,3665,774,11.1801,5724
9/10 (58104) to (46597),1,A*,60.4533,12031,24555,341,9.94036,5066
9/10 (58104) to (46597),1,CA*,53.556,12031,21187,307,9.94036,5066
9/10 (58104) to (46597),2,A*,18.1551,3718,8919,724,10.9607,5586
9/10 (58104) to (46597),2,CA*,16.0973,3709,6871,538,10.9293,5570
9/10 (58104) to (46597),5,A*,10.3835,2411,5042,865,11.5376,5880
9/10 (58104) to (46597),5,CA*,9.93346,2399,4501,675,11.5297,5876
9/10 (58104) to (46597),10,A*,9.34388,2200,4554,899,11.8594,6044
9/10 (58104) to (46597),10,CA*,8.99762,2203,4183,700,11.8005,6014
10/10 (37871) to (332143),1,A*,3.71888,854,1707,157,9.83327,976
10/10 (37871) to (332143),1,CA*,3.18225,833,1493,142,9.83327,976
10/10 (37871) to (332143),2,A*,0.477291,105,300,179,9.91387,984
10/10 (37871) to (332143),2,CA*,0.383708,105,236,120,9.91387,984
10/10 (37871) to (332143),5,A*,0.400042,85,271,186,9.99448,992
10/10 (37871) to (332143),5,CA*,0.312875,85,207,122,9.99448,992
10/10 (37871) to (332143),10,A*,0.404334,85,271,186,9.99448,992
10/10 (37871) to (332143),10,CA*,0.314166,85,207,122,9.99448,992
1/10 (247121) to (247119),1,A*,0.023833,3,12,9,10,20
1/10 (247121) to (247119),1,CA*,0.013416,3,5,2,10,20
1/10 (247121) to (247119),2,A*,0.023542,3,12,9,10,20
1/10 (247121) to (247119),2,CA*,0.01325,3,5,2,10,20
1/10 (247121) to (247119),5,A*,0.01825,3,12,9,10,20
1/10 (247121) to (247119),5,CA*,0.011125,3,5,2,10,20
1/10 (247121) to (247119),10,A*,0.017959,3,12,9,10,20
1/10 (247121) to (247119),10,CA*,0.011,3,5,2,10,20
2/10 (421570) to (422571),1,A*,0.018167,2,9,7,9.89949,14
2/10 (421570) to (422571),1,CA*,0.009375,2,4,2,9.89949,14
2/10 (421570) to (422571),2,A*,0.013209,2,9,7,9.89949,14
2/10 (421570) to (422571),2,CA*,0.008417,2,4,2,9.89949,14
2/10 (421570) to (422571),5,A*,0.012875,2,9,7,9.89949,14
2/10 (421570) to (422571),5,CA*,0.007916,2,4,2,9.89949,14
2/10 (421570) to (422571),10,A*,0.01175,2,9,7,9.89949,14
2/10 (421570) to (422571),10,CA*,0.007875,2,4,2,9.89949,14
3/10 (345101) to (345100),1,A*,0.01925,2,9,7,10,10
3/10 (345101) to (345100),1,CA*,0.007792,2,2,0,10,10
3/10 (345101) to (345100),2,A*,0.013208,2,9,7,10,10
3/10 (345101) to (345100),2,CA*,0.010375,2,2,0,10,10
3/10 (345101) to (345100),5,A*,0.013834,2,9,7,10,10
3/10 (345101) to (345100),5,CA*,0.005959,2,2,0,10,10
3/10 (345101) to (345100),10,A*,0.012709,2,9,7,10,10
3/10 (345101) to (345100),10,CA*,0.005791,2,2,0,10,10
4/10 (74258) to (418156),1,A*,96.7418,18484,34640,119,9.91012,8286
4/10 (74258) to (418156),1,CA*,87.4382,18484,30006,116,9.9173,8292
4/10 (74258) to (418156),2,A*,69.9588,12003,25178,555,10.0823,8430
4/10 (74258) to (418156),2,CA*,58.0168,11984,20503,453,10.08,8428
4/10 (74258) to (418156),5,A*,28.5284,6156,12964,976,10.556,8826
4/10 (74258) to (418156),5,CA*,26.7496,6163,10950,755,10.5177,8794
4/10 (74258) to (418156),10,A*,22.5721,5040,10377,1067,10.5775,8844
4/10 (74258) to (418156),10,CA*,21.1475,5045,8951,816,10.5392,8812
5/10 (388568) to (42286),1,A*,119.533,25318,47587,133,9.92831,8316
5/10 (388568) to (42286),1,CA*,111.678,25317,42151,108,9.92831,8316
5/10 (388568) to (42286),2,A*,77.2146,15219,34626,678,10.3963,8708
5/10 (388568) to (42286),2,CA*,68.0469,15177,26988,552,10.3772,8692
5/10 (388568) to (42286),5,A*,26.189,5704,12363,1117,11.0553,9260
5/10 (388568) to (42286),5,CA*,23.6552,5621,9922,841,10.9574,9178
5/10 (388568) to (42286),10,A*,21.9639,4606,9626,1219,11.1508,9340
5/10 (388568) to (42286),10,CA*,19.6297,4592,8068,901,11.0052,9218
6/10 (450295) to (81125),1,A*,111.984,22844,42691,384,9.90783,8292
6/10 (450295) to (81125),1,CA*,103.24,22790,37516,277,9.90783,8292
6/10 (450295) to (81125),2,A*,69.4358,14267,28192,727,10.252,8580
6/10 (450295) to (81125),2,CA*,67.8673,14225,23182,506,10.2233,8556
6/10 (450295) to (81125),5,A*,50.4935,10424,22337,949,10.8446,9076
6/10 (450295) to (81125),5,CA*,46.2703,10397,18395,708,10.7777,9020
